Transaction_ID;Transaction_date;Supplier;Price;Payment_Type;Client ID;City;State;Country;Account_Created;Last_Login
13012;1/13/09 11:56;25726;1200;Diners;54754;Montreal;Quebec;Canada;10/31/08 12:37;2/13/09 8:18
13013;1/19/09 7:49;25727;1200;Amex;54755;Miami Beach                 ;FL;United States;1/18/09 15:26;2/13/09 12:26
13014;01/10/09 07:37;25728;1200;Visa;54756;Shankill;Dublin;Ireland;10/11/08 03:19;2/13/09 13:32
13015;1/20/09 5:53;25729;1200;Diners;54757;Oxford;England;United Kingdom;1/14/09 4:35;2/13/09 14:15
13016;01/06/09 10:34;25730;1200;Mastercard;54758;New York                    ;NY;United States;01/06/09 10:03;2/13/09 14:41
13017;1/23/09 5:14;25731;1200;Visa;54759;Melbourne;Victoria;Australia;12/16/07 17:05;2/13/09 15:28
13018;1/14/09 16:02;25732;1200;Mastercard;54760;Woodland Hills              ;CA;United States;1/14/09 14:53;2/13/09 16:45
13019;1/14/09 18:05;25733;1200;Visa;54761;Anchorage                   ;AK;United States;01/10/09 03:19;2/13/09 17:22
13020;01/08/09 20:52;25734;1200;Visa;54762;Yorba Linda                 ;CA;United States;11/18/08 20:03;2/13/09 19:32
13021;01/07/09 13:57;25735;1200;Visa;54763;Waiwera;Auckland;New Zealand;01/07/09 13:32;2/13/09 19:54
13022;1/25/09 10:34;25736;1200;Amex;54764;Jamaica Plain               ;MA;United States;1/19/09 19:01;2/13/09 20:20
13023;1/28/09 4:35;25737;1200;Diners;54765;Oslo;Oslo;Norway;04/05/05 05:30;2/13/09 23:15
13024;1/19/09 3:25;25738;1200;Visa;54766;Setagaya;Tokyo;Japan;01/10/06 04:49;2/14/09 1:03
13025;1/18/09 0:41;25739;3600;Visa;54767;Donauworth;Bayern;Germany;9/21/06 23:27;2/14/09 1:11
13026;1/27/09 2:38;25740;1200;Visa;54768;Bandon;Cork;Ireland;11/30/07 9:25;2/14/09 3:36
13027;1/16/09 6:04;25741;1200;Mastercard;54769;Ehingen an der Donau;Baden-Wurttemberg;Germany;1/15/09 2:56;2/14/09 5:05
13028;01/05/09 05:30;25742;1200;Visa;54770;Paris;Ile-de-France;France;01/05/09 04:11;2/14/09 5:34
13029;01/09/09 14:55;25743;1200;Visa;54771;Banbury;England;United Kingdom;01/08/09 16:23;2/14/09 7:27
13030;1/29/09 10:07;25744;1200;Visa;54772;Beverly Hills               ;CA;United States;1/27/09 8:42;2/14/09 10:01
13031;1/27/09 3:55;25745;1200;Amex;54773;Danderyd;Stockholm;Sweden;9/13/06 10:09;2/14/09 10:37
13032;1/25/09 12:35;25746;3600;Visa;54774;Sebastopol                  ;CA;United States;1/25/09 10:42;2/14/09 10:40
13033;01/03/09 16:56;25747;1200;Visa;54775;Glendora                    ;CA;United States;3/13/04 14:09;2/14/09 11:23
13034;01/12/09 12:04;25748;1200;Visa;54776;Nacka;Stockholm;Sweden;12/05/07 12:48;2/14/09 12:32
13035;1/27/09 3:19;25749;1200;Mastercard;54777;Canterbury;England;United Kingdom;1/27/09 1:01;2/14/09 13:35
13036;1/24/09 9:30;25750;1200;Visa;54778;Neuchatel;Neuchatel;Switzerland;1/24/09 5:24;2/14/09 13:45
13037;1/25/09 18:33;25751;1200;Visa;54779;Billings                    ;MT;United States;1/23/09 9:35;2/14/09 16:27
13038;1/15/09 11:43;25752;1200;Visa;54780;Libertyville                ;IL;United States;10/24/08 19:02;2/14/09 17:43
13039;1/23/09 16:30;25753;3600;Amex;54781;Temecula                    ;CA;United States;01/09/09 15:59;2/14/09 19:11
13040;01/05/09 12:57;25754;1200;Diners;54782;Boise                       ;ID;United States;01/05/09 09:32;2/14/09 19:19
13041;1/29/09 16:52;25755;1200;Visa;54783;Rock Hill                   ;SC;United States;1/25/09 12:00;2/14/09 19:34
13042;01/10/09 00:04;25678;1200;Mastercard;54784;Mililani                    ;HI;United States;01/09/09 23:37;2/14/09 19:34
13043;01/03/09 14:17;25679;3600;Visa;54785;Scamander;Tasmania;Australia;01/03/09 13:53;2/14/09 20:11
13044;1/15/09 9:00;25680;1200;Visa;54786;Freeport City;Freeport;The Bahamas;1/15/09 8:10;2/14/09 20:36
13045;1/24/09 20:58;25681;1200;Visa;54787;North Vancouver;British Columbia;Canada;12/28/08 15:54;2/14/09 22:12
13046;01/10/09 11:53;25682;1200;Visa;54788;Ludwigsburg;Baden-Wurttemberg;Germany;1/17/08 8:20;2/15/09 1:42
13047;01/04/09 17:34;25683;1200;Mastercard;54711;Rockingham;Western Australia;Australia;10/20/07 19:09;2/15/09 2:14
13048;1/28/09 0:22;25684;1200;Visa;54701;Basel;Basel-Town;Switzerland;9/27/08 0:24;2/15/09 3:20
13049;1/17/09 1:49;25685;1200;Mastercard;54702;Den Haag;Zuid-Holland;Netherlands;1/13/09 5:09;2/15/09 5:19
13050;1/25/09 17:48;25686;1200;Visa;54703;Westminster                 ;CO;United States;1/24/09 23:48;2/15/09 8:08
13051;1/22/09 5:39;25687;3600;Visa;54704;Penclawdd;Wales;United Kingdom;1/14/09 13:33;2/15/09 8:34
13052;1/19/09 15:40;25688;3600;Visa;54705;Ede;Gelderland;Netherlands;1/19/09 14:32;2/15/09 10:33
13053;1/21/09 23:52;25689;1200;Visa;54706;Plan-les-Ouattes;Geneve;Switzerland;11/23/08 4:51;2/15/09 11:16
13054;1/19/09 13:15;25690;1200;Visa;54707;Stocksund;Stockholm;Sweden;5/29/07 1:32;2/15/09 11:39
13055;1/16/09 7:35;25691;1200;Diners;54708;Stuttgart;Baden-Wurttemberg;Germany;10/06/06 02:02;2/15/09 12:00
13056;1/22/09 9:48;25692;3600;Mastercard;54709;Tunbridge Wells;England;United Kingdom;01/08/08 14:37;2/15/09 13:36
13057;1/18/09 12:05;25693;3600;Visa;54710;Issaquah                    ;WA;United States;01/05/09 19:24;2/15/09 13:40
13058;01/04/09 10:44;25694;1200;Diners;54711;Burnaby;British Columbia;Canada;11/26/08 20:16;2/15/09 13:46
13059;1/20/09 14:55;25695;1200;Mastercard;54711;Cypress                     ;CA;United States;9/27/08 7:22;2/15/09 15:23
13060;01/02/09 18:41;25696;1200;Visa;54701;Lititz                      ;PA;United States;02/01/06 08:47;2/15/09 15:47
13061;01/02/09 07:03;25697;1200;Visa;54702;London;England;United Kingdom;5/24/08 11:10;2/15/09 16:04
13062;1/21/09 7:19;25698;1200;Visa;54703;Chadds Ford                 ;PA;United States;03/05/08 11:25;2/15/09 16:06
13063;01/11/09 17:52;25699;3600;Visa;54704;St Thomas                   ;VI;United States;9/17/03 11:57;2/15/09 18:08
13064;1/16/09 17:56;25700;1200;Mastercard;54705;Coppell                     ;TX;United States;1/16/09 12:57;2/15/09 20:13
13065;01/09/09 20:00;25701;1200;Visa;54706;Ladera Ranch                ;CA;United States;01/06/09 13:50;2/15/09 23:10
13066;1/13/09 2:47;25702;1200;Visa;54707;Rathfarnham;Dublin;Ireland;1/13/09 2:35;2/16/09 0:09
13067;1/19/09 4:23;25703;3600;Mastercard;54708;Cagliari;Sardinia;Italy;1/13/08 11:41;2/16/09 0:22
13068;1/13/09 12:51;25704;1200;Visa;54709;Charlottenlund;Kobenhavn;Denmark;5/27/08 18:51;2/16/09 1:05
13069;1/29/09 7:40;25705;1200;Amex;54710;Munchen;Bayern;Germany;7/29/03 9:23;2/16/09 2:39
13070;1/21/09 4:34;25706;1200;Visa;54711;Firenze;Tuscany;Italy;4/24/08 0:57;2/16/09 3:45
13071;01/07/09 13:28;25707;1200;Mastercard;54711;Baile Atha Bui;Meath;Ireland;9/21/05 15:42;2/16/09 3:51
13072;1/26/09 16:47;25708;1200;Visa;54701;Chamonix-Mont-Blanc;Rhone-Alpes;France;1/26/09 4:53;2/16/09 5:01
13073;1/29/09 1:01;25709;1200;Diners;54702;Gingins;Vaud;Switzerland;1/20/09 6:14;2/16/09 5:09
13074;1/25/09 12:55;25710;1200;Amex;54703;Boca Raton                  ;FL;United States;12/06/08 15:26;2/16/09 6:54
13075;1/24/09 13:35;25711;1200;Visa;54704;Chaska                      ;MN;United States;05/11/06 13:27;2/16/09 9:00
13076;1/28/09 13:30;25712;1200;Visa;54705;Hghlnds Ranch               ;CO;United States;1/28/09 13:03;2/16/09 9:13
13077;1/20/09 19:08;25713;1200;Amex;54706;Atlanta                     ;GA;United States;11/21/08 5:52;2/16/09 10:08
13078;1/29/09 17:13;25714;1200;Amex;54707;Tenafly                     ;NJ;United States;12/12/07 12:26;2/16/09 10:19
13079;01/02/09 05:33;25715;1200;Visa;54708;Aberdeen;Scotland;United Kingdom;10/18/04 4:53;2/16/09 11:12
13080;1/31/09 11:03;25716;1200;Visa;54709;Djurgarden;Stockholm;Sweden;1/25/09 3:48;2/16/09 12:08
13081;1/13/09 9:16;25717;1200;Visa;54710;Nashville                   ;TN;United States;01/12/09 20:48;2/16/09 12:33
13082;1/19/09 12:38;25718;1200;Visa;54711;Munich;Bayern;Germany;1/19/09 11:47;2/16/09 12:46
13083;1/18/09 12:14;25719;3600;Mastercard;54711;Utrecht;Utrecht;Netherlands;12/12/08 03:30;2/16/09 12:49
13084;1/22/09 10:59;25720;1200;Visa;54701;Boyceville                  ;WI;United States;01/02/09 14:09;2/16/09 14:50
13085;1/14/09 7:30;25721;1200;Visa;54702;Basauri;Pais Vasco;Spain;02/03/08 02:56;2/16/09 15:04
13086;1/19/09 1:52;25722;1200;Amex;54703;Melbourne;Victoria;Australia;4/24/07 4:36;2/17/09 1:20
13087;01/08/09 23:00;25723;1200;Visa;54704;Kemerburgaz;Istanbul;Turkey;9/16/08 2:07;2/17/09 1:29
13088;1/25/09 7:29;25724;1200;Diners;54705;Worcester;England;United Kingdom;1/22/09 14:02;2/17/09 3:00
13089;1/17/09 15:19;25725;1200;Visa;54706;Thurles;Tipperary;Ireland;1/15/09 9:13;2/17/09 3:26
13090;1/23/09 12:23;25726;1200;Mastercard;54707;Den Haag;Zuid-Holland;Netherlands;1/23/09 11:11;2/17/09 3:35
13091;1/24/09 8:45;25727;1200;Visa;54708;Cos Cob                     ;CT;United States;11/08/08 14:45;2/17/09 3:40
13092;1/27/09 3:45;25728;3600;Visa;54709;Bern;Bern;Switzerland;1/27/09 2:39;2/17/09 3:44
13093;1/29/09 23:48;25729;1200;Visa;54710;Leicester;England;United Kingdom;11/15/08 6:49;2/17/09 5:47
13094;01/03/09 18:43;25730;1200;Visa;54711;Cornwall;Ontario;Canada;07/03/06 08:36;2/17/09 6:17
13095;1/24/09 17:18;25731;3600;Visa;54711;Sterling                    ;VA;United States;2/15/08 15:34;2/17/09 6:26
13096;01/02/09 15:13;25732;1200;Visa;54701;Cork;Cork;Ireland;01/10/06 07:05;2/17/09 6:38
13097;01/08/09 10:44;25733;1200;Visa;54702;Mount Forest;Ontario;Canada;01/06/09 13:03;2/17/09 6:39
13098;1/29/09 8:13;25734;1200;Mastercard;54703;Ridgefield                  ;CT;United States;1/28/08 13:55;2/17/09 7:55
13099;1/24/09 10:26;25735;1200;Visa;54704;Porto Alegre;Rio Grande do Sul;Brazil;1/24/09 4:47;2/17/09 8:05
13100;1/24/09 12:56;25736;1200;Visa;54705;Cartierville;Quebec;Canada;01/12/09 21:34;2/17/09 9:19
13101;01/07/09 13:38;25737;1200;Mastercard;54706;Stuttgart;Baden-Wurttemberg;Germany;01/06/09 13:40;2/17/09 9:32
13102;1/23/09 15:38;25738;1200;Visa;54707;Manhattan                   ;NY;United States;1/17/09 15:05;2/17/09 10:58
13103;1/26/09 14:43;25739;1200;Visa;54708;Sneem;Kerry;Ireland;1/26/09 13:55;2/17/09 11:07
13104;1/17/09 20:33;25740;1200;Amex;54709;Alpharetta                  ;GA;United States;01/09/09 11:26;2/17/09 12:31
13105;01/05/09 09:15;25741;1200;Visa;54710;Sainte-Therese-de-Blainville;Quebec;Canada;8/21/08 9:43;2/17/09 12:34
13106;1/20/09 8:16;25742;1200;Mastercard;54711;Germantown                  ;TN;United States;01/06/09 08:33;2/17/09 13:01
13107;1/29/09 12:46;25743;1200;Visa;54700;Castleknock;Dublin;Ireland;1/19/09 16:00;2/17/09 14:06
13108;1/15/09 18:12;25744;1200;Diners;54701;Hono                        ;HI;United States;1/29/07 13:21;2/17/09 14:17
13109;1/23/09 13:55;25745;1200;Mastercard;54702;New Rochelle                ;NY;United States;08/07/05 15:07;2/17/09 15:16
13110;1/26/09 10:26;25746;1200;Visa;54703;Calgary;Alberta;Canada;1/26/09 10:16;2/17/09 15:17
13111;01/12/09 11:48;25747;1200;Mastercard;54704;South Waterford             ;ME;United States;07/05/07 14:58;2/17/09 15:29
13112;1/29/09 15:20;25748;1200;Mastercard;54705;Washington Township         ;OH;United States;1/18/09 20:47;2/17/09 16:29
13113;1/28/09 7:26;25749;1200;Visa;54706;Guelph;Ontario;Canada;1/23/09 19:04;2/17/09 18:08
13114;1/14/09 0:03;25750;3600;Mastercard;54707;Bunbury;Western Australia;Australia;6/16/08 18:22;2/17/09 19:31
13115;1/13/09 1:55;25751;1200;Mastercard;54708;Mettlach;Saarland;Germany;04/01/06 22:29;2/17/09 20:45
13116;01/12/09 23:21;25752;1200;Mastercard;54709;Oberwil;Basel-Country;Switzerland;01/06/09 02:47;2/17/09 22:57
13117;1/22/09 2:16;25753;1200;Visa;54710;Beykoz;Istanbul;Turkey;09/07/08 11:43;2/18/09 0:27
13118;1/29/09 12:53;25754;1200;Visa;54711;Arc-et-Senans;Franche-Comte;France;1/29/09 10:10;2/18/09 1:03
13119;1/28/09 11:36;25755;1200;Diners;54701;Grossbodungen;Thuringia;Germany;1/28/09 11:08;2/18/09 2:04
13120;1/19/09 6:50;25678;1200;Amex;54702;Bruxelles;Brussels (Bruxelles);Belgium;7/13/08 11:29;2/18/09 2:30
13121;1/30/09 5:20;25679;1200;Visa;54703;Kilcornan;Limerick;Ireland;1/30/09 4:06;2/18/09 7:23
13122;1/19/09 14:06;25680;1200;Mastercard;54704;Wilmington                  ;NC;United States;1/19/09 12:41;2/18/09 8:18
13123;01/08/09 09:43;25681;1200;Visa;54705;Aix-en-Provence;Provence-Alpes-Cote d'Azur;France;01/05/09 09:05;2/18/09 8:38
13124;1/23/09 9:09;25682;3600;Amex;54706;Lidingo;Stockholm;Sweden;1/18/06 11:49;2/18/09 8:45
13125;1/20/09 8:58;25683;1200;Visa;54707;Edmonton;Alberta;Canada;12/24/08 17:51;2/18/09 9:42
13126;01/02/09 13:35;25684;1200;Visa;54708;Antibes;Provence-Alpes-Cote d'Azur;France;7/29/08 12:32;2/18/09 10:28
13127;01/09/09 15:03;25685;1200;Visa;54709;Seattle                     ;WA;United States;01/08/09 18:59;2/18/09 15:51
13128;1/23/09 7:04;25686;1200;Amex;54710;Rowayton                    ;CT;United States;1/20/09 10:46;2/18/09 16:55
13129;1/17/09 10:14;25687;1200;Mastercard;54711;Simcoe;Ontario;Canada;1/17/09 7:46;2/18/09 18:49
13130;1/19/09 16:16;25688;1200;Mastercard;54712;Lebanon                     ;PA;United States;09/03/08 19:26;2/18/09 19:38
13131;1/20/09 13:54;25689;1200;Mastercard;54713;Birkdale;Queensland;Australia;12/20/05 23:05;2/18/09 23:07
13132;1/23/09 21:35;25690;1200;Visa;54714;Brisbane;Queensland;Australia;4/21/07 19:33;2/18/09 23:12
13133;1/21/09 23:41;25691;1200;Visa;54715;Strasbourg;Alsace;France;02/04/08 04:45;2/19/09 0:09
13134;1/21/09 4:11;25692;1200;Visa;54716;Suchdol;Prague;Czech Republic;9/30/08 10:39;2/19/09 0:55
13135;01/10/09 03:43;25693;1200;Visa;54717;Stuttgart;Baden-Wurttemberg;Germany;03/05/06 15:01;2/19/09 3:11
13136;1/15/09 18:08;25694;3600;Amex;54718;Villanova                   ;PA;United States;01/12/09 17:16;2/19/09 3:19
13137;1/20/09 14:48;25695;3600;Visa;54719;Norrkoping;Ostergotland;Sweden;12/21/08 11:49;2/19/09 5:22
13138;1/21/09 11:56;25696;1200;Visa;54720;Zumikon;Zurich;Switzerland;3/21/06 13:30;2/19/09 7:05
13139;1/30/09 6:18;25697;3600;Mastercard;54721;Balgach;St Gallen;Switzerland;1/14/06 2:40;2/19/09 7:10
13140;01/12/09 17:28;25698;1200;Amex;54722;Las Vegas                   ;NV;United States;12/03/08 14:12;2/19/09 8:09
13141;1/29/09 8:27;25699;3600;Visa;54723;Prague;Central Bohemia;Czech Republic;1/27/09 8:53;2/19/09 8:41
13142;1/24/09 12:43;25700;1200;Visa;54724;Warwick                     ;NY;United States;02/02/08 16:37;2/19/09 10:28
13143;01/07/09 10:49;25701;3600;Visa;54725;Silver Spring               ;MD;United States;09/01/08 13:09;2/19/09 10:43
13144;01/11/09 17:06;25702;1200;Visa;54726;Sacramento                  ;CA;United States;9/17/08 15:12;2/19/09 12:05
13145;1/30/09 6:17;25703;1200;Visa;54727;Blarney;Cork;Ireland;1/30/09 3:02;2/19/09 12:48
13146;01/07/09 10:52;25704;1200;Visa;54728;Ballyneety;Limerick;Ireland;01/07/09 09:42;2/19/09 14:32
13147;1/27/09 6:20;25705;1200;Mastercard;54729;Haymarket                   ;VA;United States;06/01/06 12:04;2/19/09 16:52
13148;1/21/09 20:02;25706;1200;Mastercard;54730;George Town; ;Cayman Isls;01/10/09 16:09;2/19/09 19:19
13149;01/04/09 16:23;25707;1200;Visa;54731;Scottsdale                  ;AZ;United States;01/04/09 16:04;2/19/09 19:35
13150;01/06/09 12:26;25708;1200;Visa;54732;Cambridge                   ;MA;United States;01/06/09 08:40;2/19/09 19:44
13151;01/11/09 04:34;25709;1200;Visa;54733;Chalfont Saint Peter;England;United Kingdom;4/26/06 10:12;2/19/09 21:38
13152;1/17/09 6:39;25710;1200;Diners;54734;Birmingham;England;United Kingdom;01/12/08 07:00;2/19/09 23:30
13153;01/04/09 03:41;25711;1200;Mastercard;54735;Den Haag;Zuid-Holland;Netherlands;01/04/05 12:43;2/20/09 0:24
13154;01/12/09 05:50;25712;7500;Mastercard;54736;Den Haag;Zuid-Holland;Netherlands;01/04/05 12:43;2/20/09 0:24
13155;01/03/09 13:43;25713;1200;Mastercard;54737;Newmarket;Cork;Ireland;10/22/06 14:59;2/20/09 3:18
13156;01/11/09 06:51;25714;1200;Visa;54738;Irpin';Kiev;Ukraine;01/11/09 00:00;2/20/09 3:46
13157;1/17/09 6:23;25715;1200;Visa;54739;Grosseto;Tuscany;Italy;9/22/08 10:48;2/20/09 6:39
13158;1/26/09 18:38;25716;1200;Visa;54740;Pembroke Pines              ;FL;United States;10/26/08 4:24;2/20/09 8:09
13159;1/31/09 13:26;25717;1200;Visa;54741;Waterford;Ontario;Canada;12/13/08 18:12;2/20/09 8:27
13160;1/21/09 2:20;25718;3600;Visa;54742;Carouge;Geneve;Switzerland;1/16/09 7:06;2/20/09 8:38
13161;1/18/09 13:25;25719;1200;Visa;54743;Chester                     ;CT;United States;1/15/09 11:57;2/20/09 10:08
13162;1/18/09 18:57;25720;1200;Mastercard;54744;Reston                      ;VA;United States;12/31/08 8:16;2/20/09 11:34
13163;1/31/09 1:59;25721;1200;Visa;54745;Milan;Lombardy;Italy;04/11/05 02:40;2/20/09 11:41
13164;1/25/09 16:08;25722;1200;Diners;54746;Vancouver;British Columbia;Canada;1/24/09 20:12;2/20/09 12:47
13165;1/16/09 19:13;25723;1200;Diners;54747;Alpharetta                  ;GA;United States;12/26/08 9:28;2/20/09 13:54
13166;1/31/09 15:25;25724;1200;Visa;54748;Ringgold                    ;GA;United States;1/28/09 9:54;2/20/09 15:53
13167;01/09/09 08:57;25725;1200;Diners;54749;Wall                        ;NJ;United States;1/21/08 10:27;2/20/09 16:45
13168;01/04/09 22:18;25726;3600;Mastercard;54750;Powell River;British Columbia;Canada;11/27/08 16:06;2/20/09 21:45
13169;01/10/09 15:18;25727;3600;Mastercard;54751;Huntington Beach            ;CA;United States;10/17/07 14:56;2/20/09 22:24
13170;1/16/09 19:47;25728;1200;Amex;54752;Los Gatos                   ;CA;United States;1/13/09 20:49;2/20/09 23:09
13171;1/25/09 8:16;25729;3600;Visa;54753;Oslo;Oslo;Norway;4/22/07 2:19;2/20/09 23:22
13172;1/25/09 8:48;25730;1200;Mastercard;54754;Oxford;England;United Kingdom;04/05/08 13:20;2/21/09 1:36
13173;1/17/09 9:12;25731;1200;Amex;54755;Alexandria                  ;VA;United States;12/26/06 14:23;2/21/09 4:50
13174;1/24/09 1:22;25732;1200;Visa;54756;Rome;Lazio;Italy;10/19/04 2:38;2/21/09 6:04
13175;1/27/09 15:09;25733;1200;Visa;54757;Random Lake                 ;WI;United States;1/15/09 12:50;2/21/09 7:37
13176;1/25/09 21:49;25734;1200;Mastercard;54758;San Francisco               ;CA;United States;1/24/09 1:35;2/21/09 9:26
13177;1/24/09 8:51;25735;1200;Mastercard;54759;Baluan;General Santos;Philippines;1/19/09 11:08;2/21/09 10:08
13178;01/06/09 14:08;25736;1200;Mastercard;54760;Brussels;Brussels (Bruxelles);Belgium;12/18/08 7:04;2/21/09 10:49
13179;1/17/09 14:06;25737;1200;Amex;54761;Bedford Corners             ;NY;United States;11/28/04 18:58;2/21/09 13:03
13180;1/21/09 12:38;25738;1200;Visa;54762;Istanbul;Istanbul;Turkey;02/05/07 12:43;2/21/09 13:55
13181;1/30/09 23:49;25739;3600;Visa;54763;Hilversum;Noord-Holland;Netherlands;11/30/08 11:54;2/21/09 14:05
13182;01/12/09 12:00;25740;1200;Mastercard;54764;Milford                     ;ME;United States;07/06/08 08:49;2/21/09 18:45
13183;1/29/09 21:40;25741;1200;Visa;54765;Vancouver;British Columbia;Canada;6/17/08 19:23;2/21/09 20:32
13184;1/24/09 13:38;25742;1200;Mastercard;54766;Kidderminster;England;United Kingdom;12/22/08 3:57;2/22/09 0:00
13185;1/25/09 13:50;25743;3600;Visa;54767;Lausanne;Vaud;Switzerland;1/25/09 10:09;2/22/09 3:33
13186;01/12/09 13:41;25744;1200;Amex;54768;Claygate;England;United Kingdom;8/19/07 15:23;2/22/09 3:51
13187;01/05/09 11:44;25745;1200;Visa;54769;Laasby;Arhus;Denmark;11/19/08 3:55;2/22/09 6:15
13188;01/02/09 08:31;25746;1200;Visa;54770;Budaors;Pest;Hungary;10/23/08 8:15;2/22/09 7:06
13189;1/31/09 7:13;25747;1200;Amex;54771;London;England;United Kingdom;01/03/08 14:59;2/22/09 7:12
13190;1/20/09 2:17;25748;1200;Diners;54772;Santo Domingo City;Distrito Nacional;Dominican Republic;11/09/08 01:26;2/22/09 11:21
13191;1/25/09 20:15;25749;1200;Visa;54773;Croton On Hudson            ;NY;United States;1/23/09 22:33;2/22/09 11:51
13192;1/25/09 19:44;25750;1200;Mastercard;54774;Vespasiano;Minas Gerais;Brazil;01/06/05 21:17;2/22/09 14:24
13193;1/30/09 9:00;25751;1200;Mastercard;54775;Nashville                   ;TN;United States;07/04/07 21:35;2/22/09 15:58
13194;01/07/09 19:18;25752;1200;Mastercard;54776;Ottawa;Ontario;Canada;11/02/07 20:26;2/22/09 16:06
13195;01/04/09 10:18;25753;1200;Mastercard;54777;Naples                      ;FL;United States;11/08/08 09:42;2/22/09 18:36
13196;1/23/09 14:57;25754;1200;Mastercard;54778;Bridgewater                 ;NJ;United States;7/29/08 12:00;2/22/09 18:48
13197;01/12/09 10:08;25755;3600;Mastercard;54779;Washington                  ;DC;United States;5/31/08 12:03;2/22/09 18:58
13198;1/19/09 4:22;25678;1200;Diners;54780;Hagen;Lorraine;France;5/21/07 7:22;2/22/09 22:33
13199;1/21/09 21:37;25679;1200;Visa;54781;Taicheng;Guangdong;China;1/21/09 6:24;2/23/09 1:36
13200;1/25/09 4:34;25680;1200;Mastercard;54782;Groningen;Groningen;Netherlands;01/08/09 05:16;2/23/09 3:12
13201;1/30/09 1:09;25681;1200;Mastercard;54783;Villars;Vaud;Switzerland;11/30/08 4:39;2/23/09 3:56
13202;1/26/09 15:16;25682;1200;Visa;54784;Huntersville                ;NC;United States;12/22/08 20:09;2/23/09 5:14
13203;1/15/09 15:56;25683;3600;Visa;54785;Cartersburg                 ;IN;United States;01/02/08 10:51;2/23/09 6:24
13204;01/02/09 20:47;25684;1200;Visa;54786;Flower Mound                ;TX;United States;9/23/08 20:57;2/23/09 6:56
13205;1/25/09 9:36;25685;1200;Visa;54787;Rochester                   ;MI;United States;1/24/09 10:36;2/23/09 6:58
13206;1/20/09 20:09;25686;1200;Visa;54788;Dubai;Dubayy;United Arab Emirates;1/18/09 9:58;2/23/09 7:01
13207;01/08/09 11:14;25687;3600;Visa;54711;Langnau;Zurich;Switzerland;01/07/09 10:25;2/23/09 7:17
13208;01/06/09 20:39;25688;3600;Mastercard;54701;Mission;British Columbia;Canada;01/06/09 09:44;2/23/09 8:55
13209;01/06/09 18:10;25689;1200;Visa;54702;Columbus                    ;OH;United States;12/22/08 14:12;2/23/09 11:35
13210;01/11/09 06:46;25690;3600;Visa;54703;Clondalkin;Dublin;Ireland;8/25/07 5:48;2/23/09 11:56
13211;1/19/09 14:26;25691;1200;Mastercard;54704;Harold's Cross;Dublin;Ireland;01/06/09 13:24;2/23/09 12:02
13212;1/31/09 6:14;25692;1200;Diners;54705;Sag Harbor                  ;NY;United States;6/27/08 4:15;2/23/09 13:36
13213;01/06/09 09:31;25693;1200;Visa;54706;San Diego                   ;CA;United States;01/04/09 03:18;2/23/09 15:39
13214;1/21/09 7:31;25694;1200;Mastercard;54707;Wilmington                  ;DE;United States;3/25/08 13:23;2/23/09 16:29
13215;1/20/09 17:23;25695;3600;Visa;54708;Toronto;Ontario;Canada;1/20/08 18:01;2/23/09 19:35
13216;1/29/09 12:10;25696;1200;Amex;54709;Issaquah                    ;WA;United States;11/01/07 21:25;2/23/09 21:58
13217;1/24/09 23:21;25697;1200;Visa;54710;Phuket;Phuket;Thailand;1/24/09 22:47;2/24/09 1:12
13218;1/28/09 10:37;25698;1200;Visa;54711;Athina;Attiki;Greece;05/08/08 04:26;2/24/09 2:58
13219;1/30/09 14:36;25699;1200;Visa;54711;Geneve;Geneve;Switzerland;1/30/09 13:50;2/24/09 3:15
13220;1/21/09 2:07;25700;1200;Mastercard;54701;Chichester;England;United Kingdom;2/14/06 14:43;2/24/09 3:29
13221;1/26/09 6:37;25701;1200;Visa;54702;Massagno;Ticino;Switzerland;06/04/08 11:55;2/24/09 5:30
13222;01/04/09 14:27;25702;1200;Visa;54703;Cardiff;Wales;United Kingdom;12/14/05 10:47;2/24/09 7:30
13223;01/09/09 03:03;25703;3600;Amex;54704;Ferney-Voltaire;Rhone-Alpes;France;3/28/08 5:53;2/24/09 8:10
13224;01/08/09 19:26;25704;3600;Visa;54705;Mableton                    ;GA;United States;11/30/07 10:44;2/24/09 8:22
13225;01/10/09 16:02;25705;1200;Visa;54706;San Diego                   ;CA;United States;10/12/07 13:03;2/24/09 8:32
13226;01/06/09 06:31;25706;1200;Visa;54707;La Louviere;Hainaut;Belgium;01/03/09 05:24;2/24/09 8:32
13227;1/23/09 13:13;25707;1200;Mastercard;54708;Minneapolis                 ;MN;United States;04/03/07 12:56;2/24/09 8:46
13228;1/18/09 17:55;25708;1200;Amex;54709;Mafra;Santa Catarina;Brazil;03/09/08 09:39;2/24/09 10:09
13229;01/05/09 15:15;25709;1200;Amex;54710;Ashford;England;United Kingdom;8/18/05 2:04;2/24/09 10:35
13230;01/02/09 10:32;25710;1200;Mastercard;54711;Edmonton;Alberta;Canada;12/24/08 15:23;2/24/09 12:08
13231;1/25/09 9:27;25711;1200;Visa;54711;London;England;United Kingdom;09/04/06 14:35;2/24/09 13:37
13232;01/05/09 06:12;25712;1200;Diners;54701;Lucca;Tuscany;Italy;01/04/09 06:19;2/24/09 13:56
13233;01/06/09 02:41;25713;1200;Visa;54702;Perth;Western Australia;Australia;11/20/05 23:46;2/24/09 16:04
